CRATER_ID,LAT_CIRC_IMG,LON_CIRC_IMG,LAT_ELLI_IMG,LON_ELLI_IMG,DIAM_CIRC_IMG,DIAM_CIRC_SD_IMG,DIAM_ELLI_MAJOR_IMG,DIAM_ELLI_MINOR_IMG,DIAM_ELLI_ECCEN_IMG,DIAM_ELLI_ELLIP_IMG,DIAM_ELLI_ANGLE_IMG,LAT_ELLI_SD_IMG,LON_ELLI_SD_IMG,DIAM_ELLI_MAJOR_SD_IMG,DIAM_ELLI_MINOR_SD_IMG,DIAM_ELLI_ANGLE_SD_IMG,DIAM_ELLI_ECCEN_SD_IMG,DIAM_ELLI_ELLIP_SD_IMG,ARC_IMG,PTS_RIM_IMG,x,y
10-1-099310,-83.7042,127.072,-83.7036,127.078,1.43019,0.0584618,1.59993,1.32611,0.559462,1.20648,39.4765,0.000382187,0.00312212,0.0343874,0.0184996,4.10671,0.0314648,0.0309142,0.765156,11,152476.25622771497,-115199.79564695168
10-1-099311,-83.674,127.164,-83.6738,127.167,1.23876,0.0146994,1.28082,1.21651,0.312884,1.05286,27.3411,0.000323188,0.0030801,0.0313454,0.0156556,15.3661,0.0797212,0.029112,0.716187,9,153023.08314205555,-115999.37230826981
10-1-099313,-83.2689,123.27,-83.2689,123.271,1.21603,0.0359465,1.29726,1.14129,0.475404,1.13666,34.223,0.000269031,0.0026066,0.0222863,0.0193511,6.53943,0.0392978,0.0274363,1.0,12,170851.42344736846,-112100.39504745456
10-1-099315,-83.3622,121.477,-83.3623,121.476,2.62477,0.0385454,2.70431,2.54464,0.338525,1.06275,167.175,0.000308579,0.00230275,0.0189807,0.018175,6.83315,0.0261908,0.0106422,0.781542,24,171854.15749541472,-105217.493600562
10-1-099316,-83.2664,121.129,-83.2662,121.138,1.74924,0.0688749,1.93466,1.60992,0.554561,1.20172,41.3304,0.000411823,0.00486883,0.0391449,0.0277913,5.54226,0.0332105,0.0319618,0.80191,11,174985.20838402584,-105678.66078365482
10-1-099317,-83.1924,121.373,-83.1921,121.383,2.36049,0.0444481,2.51269,2.2887,0.412731,1.09787,26.1554,0.000239018,0.0063112,0.0450441,0.0192976,6.98372,0.0398223,0.0217494,0.720022,15,176456.1406061672,-107595.18597077939
10-1-099318,-83.199,122.106,-83.1996,122.104,1.73736,0.0580747,1.86376,1.59714,0.515405,1.16693,23.9316,0.00064758,0.0122856,0.0707957,0.0593369,13.1122,0.0757054,0.0620032,0.701739,11,174895.11873133466,-109737.02482050429
10-1-099319,-83.1503,122.298,-83.1503,122.298,1.31773,0.0338327,1.34731,1.28579,0.298728,1.04785,70.8326,0.000423258,0.00354016,0.0322904,0.0299292,23.7505,0.101859,0.0350082,1.0,12,175779.10965860746,-111114.35247482502
10-1-099320,-83.0739,122.822,-83.0736,122.831,1.93372,0.0366548,2.09558,1.83278,0.484855,1.14339,20.9115,0.000227575,0.00260818,0.0259542,0.0158431,2.87293,0.0238276,0.0172692,0.807052,17,176709.48665732518,-113977.54868503727
10-1-099321,-83.0603,123.088,-83.0604,123.093,1.07118,0.0282024,1.10947,0.982392,0.464708,1.12935,70.6805,0.000463578,0.00891784,0.035724,0.0699739,19.8179,0.131884,0.0882792,0.698077,8,176525.2229405538,-115022.66948488806
10-1-099322,-83.0401,123.441,-83.04,123.439,2.03925,0.0192477,2.08281,1.98553,0.302043,1.04899,86.0491,0.000169912,0.00167991,0.0101238,0.0124589,6.7799,0.0238811,0.00832611,0.718794,16,176326.23509971236,-116446.85103911994
10-1-099323,-83.0133,123.628,-83.0134,123.631,1.77053,0.0356414,1.83888,1.68,0.406612,1.09457,84.7222,0.000418457,0.00446196,0.024623,0.0310826,10.1027,0.0468817,0.0249985,0.698906,13,176624.42015284736,-117473.44118742377
10-1-099324,-83.1186,124.626,-83.1186,124.625,1.13012,0.0383675,1.21102,1.04682,0.502776,1.15685,10.7373,0.000301486,0.00258875,0.0216888,0.0201726,7.16385,0.0390981,0.0304341,0.807498,10,171914.3965875925,-118710.97261006862
10-1-099325,-83.0702,124.517,-83.0697,124.528,2.76147,0.0303586,2.87156,2.73944,0.299832,1.04823,14.9844,0.000492892,0.0077841,0.0722198,0.0213603,9.96197,0.0799243,0.0276009,0.706469,19,173353.60669747015,-119218.37909625938
10-1-099326,-83.0418,125.024,-83.0438,124.998,3.39183,0.0957615,3.82425,3.18535,0.553373,1.20058,38.844,0.000412944,0.00504389,0.047198,0.0208352,2.22308,0.017512,0.0167695,0.712295,28,172999.7206926627,-121243.73555720462
10-1-099327,-83.227,125.406,-83.2271,125.407,1.3922,0.0327169,1.45981,1.32444,0.420548,1.10221,41.1819,0.000220123,0.00192897,0.0171074,0.015689,5.70376,0.0326145,0.0183661,1.0,13,167593.7363403415,-119129.08503705286
10-1-099328,-82.9327,124.182,-82.9328,124.186,2.70821,0.0463772,2.86921,2.56406,0.448772,1.11901,47.7726,0.000188125,0.00148687,0.0143035,0.0125416,2.15537,0.0124283,0.00781522,1.0,29,177509.80610687984,-120554.03472754007
10-1-099329,-82.6451,125.08,-82.6448,125.082,1.74366,0.028523,1.82394,1.68565,0.381953,1.08204,20.3652,0.000265462,0.0019178,0.0207767,0.0132125,6.33012,0.0309202,0.0149617,0.74925,16,182763.80218620496,-128353.26632988924
10-1-099330,-82.6246,125.202,-82.6253,125.2,1.48214,0.0317895,1.59926,1.40093,0.48234,1.14157,68.2678,0.000334844,0.00373023,0.0282993,0.0176127,6.33248,0.0345329,0.0247798,0.675251,10,183000.13758789116,-129101.9633473862
10-1-099331,-82.656,125.576,-82.6572,125.582,1.54253,0.0275814,1.57386,1.41079,0.443275,1.11559,29.1966,0.000503336,0.00342352,0.018848,0.046097,6.66997,0.0630808,0.0388227,0.680653,11,181375.89591002726,-129737.50639887119
10-1-099333,-82.5983,125.454,-82.5988,125.451,1.12955,0.03753,1.3001,0.990469,0.647764,1.31261,24.3477,0.000186311,0.00134985,0.0143609,0.00789811,1.94882,0.0122068,0.0178824,0.73235,9,183082.8896248243,-130370.10876909256
10-1-099334,-82.6818,126.233,-82.6819,126.233,1.10513,0.0257115,1.1614,1.05164,0.424364,1.10437,26.2166,0.000267233,0.0021787,0.0213886,0.0188378,8.55335,0.0496374,0.0283723,1.0,10,179242.68554847382,-131344.4177395455
10-1-099335,-82.9045,126.519,-82.9046,126.516,1.42952,0.01571,1.46728,1.4094,0.278085,1.04106,39.6831,0.000206369,0.00272817,0.0246264,0.013236,14.7846,0.0638122,0.0200223,0.744145,12,173136.18509365234,-128202.91026414398
10-1-099336,-82.9171,126.247,-82.9173,126.253,1.2364,0.0680734,1.39475,1.08142,0.631536,1.28975,52.474,0.000382073,0.00347771,0.0338532,0.0258567,4.45011,0.0324321,0.0439424,0.839012,10,173433.53310488138,-127152.76520902896
10-1-099338,-83.0907,126.56,-83.0907,126.561,1.2303,0.035226,1.28462,1.1741,0.40578,1.09413,33.2976,0.000391394,0.00334982,0.0321797,0.0299972,11.4033,0.0736585,0.0391486,1.0,11,168492.1989314164,-124950.93603247732
10-1-099339,-83.0572,126.745,-83.0568,126.75,1.11311,0.0413667,1.28609,0.975647,0.651537,1.31819,36.3425,0.00035614,0.00321308,0.0369221,0.0231872,3.36242,0.03292,0.0491283,1.0,9,168904.84573517402,-126104.27323756812
10-1-099341,-83.2088,127.436,-83.2081,127.443,1.99763,0.0512719,2.16933,1.90399,0.47923,1.13936,24.5207,0.000535852,0.00508329,0.0517329,0.0253372,6.32997,0.0438981,0.0311148,0.746647,13,163708.4283200206,-125327.61116059478
10-1-099342,-83.1339,127.773,-83.1335,127.773,1.02964,0.0465803,1.10627,0.921238,0.553663,1.20085,12.9113,0.000260892,0.00209447,0.0187027,0.0209668,4.54746,0.0355099,0.034046,0.783878,10,164770.11516550806,-127684.48371542129
10-1-099343,-83.1766,127.909,-83.1798,127.91,2.6536,0.073327,2.82265,2.29579,0.58178,1.22949,7.98176,0.000282476,0.00185036,0.0164653,0.0226836,1.36086,0.0130469,0.0141071,0.760765,20,163441.33299341516,-127276.84340231893
10-1-099344,-83.2319,127.934,-83.232,127.933,1.74182,0.0614648,1.91224,1.55853,0.57942,1.22695,35.0044,0.0002709,0.00145983,0.0139252,0.0133569,2.54294,0.0128931,0.0137985,0.749211,12,162058.53113643642,-126313.64356763966
10-1-099345,-83.234,127.004,-83.234,126.999,1.1948,0.0281998,1.29779,1.12876,0.493482,1.14975,10.1291,0.000299355,0.00285258,0.0231666,0.0121022,5.16147,0.0319207,0.0239415,0.649184,8,164036.32963726865,-123628.19629015766
10-1-099346,-83.2556,126.813,-83.2551,126.816,1.45228,0.0246682,1.53242,1.4081,0.394554,1.08829,56.0362,0.000371979,0.00245559,0.0330738,0.0188938,6.98119,0.0543841,0.0276575,0.765801,11,163921.33776180664,-122686.8452030101
10-1-099348,-82.8205,123.573,-82.8205,123.574,1.0428,0.0215068,1.09729,0.984786,0.441068,1.11424,39.9597,0.000136534,0.0013998,0.0107262,0.0111102,5.29349,0.0272603,0.016633,0.777603,11,181626.83112876688,-120549.24564467242
10-1-099349,-82.8028,125.507,-82.8029,125.509,1.09049,0.0425847,1.17433,1.0071,0.514323,1.16605,25.5021,0.000285795,0.00240057,0.0228395,0.0205985,6.00002,0.0403599,0.0329107,1.0,11,177893.68362217574,-126923.12590367213
10-1-099352,-83.3577,126.961,-83.3578,126.959,2.27148,0.0758038,2.53288,2.03131,0.597358,1.24692,65.0003,0.000253009,0.00191329,0.0193587,0.0161573,1.59445,0.0118769,0.0137548,1.0,28,161121.56628235034,-121241.94844649006
10-1-099353,-83.5562,128.141,-83.5562,128.141,1.03391,0.0227858,1.06021,1.00635,0.314656,1.05351,65.683,0.000355581,0.00311556,0.0269193,0.0249471,22.914,0.101609,0.0373842,1.0,10,153841.09245755925,-120804.69366957113
10-1-099354,-83.5784,127.766,-83.5785,127.756,1.49079,0.0329522,1.60813,1.44776,0.435327,1.11077,13.3386,0.000292199,0.00746396,0.0541397,0.0202616,10.2891,0.0678798,0.040498,0.718703,12,154094.61615290897,-119381.64383893558
10-1-099355,-83.3862,128.742,-83.3862,128.743,1.39196,0.0281434,1.45322,1.32848,0.405346,1.0939,48.8634,0.000182425,0.0015384,0.0136,0.0131341,4.93392,0.0280666,0.0148917,1.0,13,156599.29210455352,-125648.27384430166
10-1-099356,-83.2726,127.506,-83.2737,127.5,1.13424,0.0387542,1.28804,1.06059,0.567448,1.21446,65.8235,0.000394556,0.00244994,0.0331677,0.0149956,4.04217,0.0351002,0.035677,0.753362,9,162015.11569280043,-124345.52861215713
10-1-099357,-83.0167,127.621,-83.0161,127.621,1.02117,0.0248249,1.08058,0.917556,0.528177,1.17767,17.5541,0.000296088,0.00181371,0.0162579,0.0223928,5.57248,0.0391381,0.0337637,0.747982,10,167933.49436499708,-129424.28256867485
10-1-099358,-82.9966,121.867,-82.9972,121.863,1.73038,0.0177242,1.81593,1.70471,0.344585,1.06524,49.9497,0.000345912,0.00206552,0.0328558,0.011458,5.66226,0.049362,0.0205604,0.701996,14,180582.68888371915,-112258.57106717212
10-1-099359,-83.0358,121.58,-83.0375,121.551,2.379,0.149571,3.4336,2.09607,0.792047,1.63811,33.4221,0.000947911,0.0116225,0.186796,0.0332377,1.7782,0.0266618,0.0928256,0.578347,19,180126.32010261482,-110727.79710747859
10-1-099360,-83.0905,121.289,-83.0901,121.293,1.11386,0.0411526,1.24267,1.01724,0.574373,1.22161,33.808,0.000707329,0.0034861,0.0439605,0.0240346,7.98473,0.0496302,0.0519679,0.709148,10,179263.71836872492,-108946.9157088734
10-1-099361,-83.0498,121.099,-83.0499,121.111,1.83093,0.0402357,1.98905,1.76223,0.463755,1.12872,8.93226,0.000299342,0.00596513,0.0532765,0.0216336,6.38164,0.0498697,0.0332566,0.742243,13,180684.6699898686,-108991.66029677734
10-1-099362,-83.092,120.939,-83.0919,120.942,1.17289,0.061024,1.3485,0.999157,0.671574,1.34964,43.3664,0.000398867,0.00321478,0.0340386,0.0271618,3.51976,0.0303251,0.0500671,1.0,12,179886.73305716948,-107826.35986717916
10-1-099363,-83.1963,120.93,-83.1962,120.927,2.09116,0.0147334,2.14161,2.01709,0.336023,1.06174,65.9033,0.000148865,0.00278929,0.0125927,0.0182977,6.79615,0.0285389,0.0114777,0.714277,14,177180.96085926166,-106166.65844193114
10-1-099366,-82.9423,119.684,-82.9438,119.683,1.12555,0.04682,1.21498,0.946138,0.627366,1.28415,16.7468,0.00030754,0.00188663,0.0160967,0.0222589,3.44221,0.0260982,0.034672,0.726349,9,186163.58844375136,-106116.94682051845
10-1-099367,-82.7645,118.259,-82.7641,118.263,1.00989,0.0262284,1.08397,0.977341,0.432505,1.1091,31.4821,0.000438621,0.0039188,0.0465691,0.0204778,10.431,0.089843,0.0530136,0.723987,9,193512.40478591254,-104017.14188131258
10-1-099369,-82.8717,122.176,-82.8718,122.175,1.18341,0.0202235,1.23504,1.12765,0.407849,1.09523,124.238,0.000254488,0.00159529,0.0156255,0.0167355,7.73025,0.0398627,0.0213591,0.76397,11,183192.57299492555,-115255.38220945124
10-1-099370,-82.84,122.619,-82.8391,122.619,1.15032,0.0544397,1.2652,0.974365,0.637889,1.29848,28.8946,0.000296496,0.00145138,0.0137707,0.0174431,3.17237,0.01948,0.0272047,0.731794,10,183108.76449625436,-117188.51427612822
10-1-099372,-82.3331,123.605,-82.3332,123.605,1.78269,0.0403456,1.89255,1.67615,0.464339,1.1291,44.5854,0.000172051,0.00130954,0.0133348,0.0119587,2.83923,0.0169388,0.0113219,1.0,18,193920.82467446523,-128865.08221618374
10-1-099387,-82.4134,120.716,-82.4135,120.716,1.35028,0.0309664,1.4071,1.2894,0.400362,1.09128,32.7925,0.000217749,0.00234854,0.01738,0.0187101,8.62671,0.0399671,0.0207951,0.763839,13,198066.65251913326,-117678.1948263206
10-1-099389,-82.3948,120.342,-82.3947,120.344,1.96705,0.0326595,2.00429,1.90935,0.304121,1.04972,118.275,0.000266452,0.00379566,0.0210178,0.0287511,14.6703,0.0547562,0.0192621,0.752849,16,199319.4793071445,-116668.9839455442
10-1-099390,-82.404,121.408,-82.4044,121.412,1.8389,0.0636005,2.00489,1.65761,0.562515,1.2095,57.5598,0.00018876,0.00213431,0.015339,0.0160451,2.47992,0.0149935,0.014923,0.775656,16,196875.30755091374,-120210.93532805682
10-1-099391,-82.4193,121.099,-82.4191,121.104,1.04463,0.0356538,1.13469,0.987505,0.492539,1.14904,41.8711,0.000419102,0.0047233,0.0506048,0.0281883,11.6567,0.0814256,0.0608429,0.748822,8,197121.7328607965,-118906.73927279338
10-1-099392,-82.4468,122.187,-82.4468,122.187,1.19425,0.0263375,1.23228,1.1565,0.345261,1.06552,0.0677105,0.000342177,0.00281353,0.0288512,0.026353,15.2849,0.0833472,0.0348117,1.0,10,194119.56695157278,-122182.11343330884
10-1-099393,-82.6021,121.141,-82.6045,121.147,1.42684,0.0220746,1.43483,1.23813,0.505348,1.15886,14.7979,0.000940034,0.00304069,0.0197431,0.07195,6.07762,0.0879946,0.0692055,0.654624,11,192269.86134201023,-116172.32897503214
10-1-099394,-82.5739,121.154,-82.5747,121.151,1.16647,0.0390919,1.31183,1.07873,0.569044,1.21609,43.8288,0.000496407,0.00238497,0.0357543,0.0174308,5.4264,0.0376511,0.038532,0.746499,11,192978.361124564,-116660.19373649942
10-1-099396,-82.689,120.585,-82.6888,120.586,4.21319,0.0983666,4.46348,3.98503,0.450441,1.12006,37.8949,0.000356638,0.0028745,0.0289167,0.0250803,2.56381,0.0159835,0.0101167,0.931267,44,191110.26920818348,-112954.77706089361
10-1-099397,-82.5848,120.627,-82.5848,120.627,1.27909,0.0237361,1.32923,1.22055,0.396026,1.08904,2.96795,0.000326628,0.00238929,0.0202906,0.0217266,12.0359,0.0499255,0.0255375,0.77934,12,193757.59694880346,-114711.19838550086
10-1-099398,-82.6563,119.597,-82.6563,119.599,1.36032,0.0698882,1.48478,1.23303,0.557096,1.20417,25.5697,0.000573158,0.00459051,0.0480918,0.0421806,7.32823,0.0583188,0.0567285,1.0,11,193895.2643356161,-110134.41224276117
10-1-099399,-82.7338,119.531,-82.7337,119.529,1.85756,0.0228278,1.91234,1.82094,0.305461,1.05019,178.576,0.000155117,0.00165202,0.0159463,0.0108713,6.48115,0.0304412,0.0107703,0.700031,17,191968.9079258753,-108747.93665713562
10-1-099400,-82.7222,119.23,-82.7223,119.237,1.23223,0.0266493,1.33018,1.18895,0.448424,1.11879,178.759,0.00031203,0.00509232,0.050011,0.0233234,8.9088,0.0755527,0.0474447,0.754511,8,192845.7578581288,-107910.40271155686
10-1-099403,-82.7415,118.507,-82.7416,118.506,2.39487,0.0799329,2.55821,2.22196,0.495587,1.15133,128.07,0.000454944,0.00354505,0.034303,0.0323927,4.65389,0.0301512,0.0228049,0.907624,20,193675.70068535866,-105187.96511594277
10-1-099404,-82.7065,118.812,-82.7065,118.812,1.32187,0.0268225,1.34867,1.29471,0.280019,1.04167,86.4611,0.000454211,0.00357796,0.0308149,0.0289309,33.0134,0.105182,0.0332907,0.770411,11,194046.70850852053,-106731.01083904269
10-1-099409,-82.6218,119.813,-82.6217,119.809,1.11179,0.0255877,1.16903,1.02097,0.48709,1.14501,64.1515,0.000175231,0.00197704,0.013468,0.0185174,5.06273,0.0336463,0.0246025,0.737405,10,194390.1460081372,-111386.8659542687
10-1-099410,-82.6276,120.064,-82.6281,120.062,1.63493,0.0511525,1.81536,1.45376,0.598914,1.24873,22.3088,0.000211078,0.00365939,0.0232797,0.0182084,3.30362,0.0191942,0.0223842,0.688369,11,193747.4747745503,-112148.90039070002
10-1-099418,-82.3572,120.697,-82.3572,120.696,1.82221,0.0193078,1.84739,1.7912,0.244756,1.03137,27.3571,0.000181617,0.00154958,0.0136095,0.015553,11.6697,0.0437371,0.0117442,0.812059,16,199577.53699207222,-118486.33625386182
10-1-099438,-82.553,120.411,-82.5528,120.411,1.00001,0.0247413,1.03809,0.946561,0.410577,1.0967,35.6976,0.000217361,0.00109439,0.0103868,0.0134917,7.89893,0.0352651,0.0190987,0.752146,10,195023.79031832438,-114470.11370456178
10-1-099441,-82.3197,125.188,-82.3191,125.191,1.35484,0.0314125,1.48363,1.2723,0.514387,1.1661,26.6978,0.000575966,0.00347552,0.0459892,0.022795,7.6125,0.0511868,0.04175,0.722084,10,190620.48740382516,-134408.18053565302
10-1-099442,-82.9649,125.061,-82.965,125.061,1.34109,0.0265819,1.37824,1.30033,0.331454,1.05992,144.881,0.000388869,0.00253311,0.0245868,0.025871,17.7147,0.071764,0.0283233,0.658366,13,174837.2498106128,-122699.97095824304
10-1-101948,-82.0134,128.667,-82.0132,128.669,2.07551,0.0514206,2.19305,1.96932,0.440032,1.11361,47.1561,0.000207155,0.00181756,0.0185392,0.015098,3.58301,0.0209134,0.0127088,0.83365,17,189398.9563760444,-151558.1572117095
10-1-101949,-82.0356,129.119,-82.0357,129.119,1.1571,0.0343059,1.26003,1.06764,0.531083,1.18019,175.574,0.000250279,0.00213542,0.0216988,0.0179792,5.00986,0.0325613,0.0284264,1.0,12,187672.63488076563,-152620.77823251978
10-1-101950,-82.1286,128.701,-82.1286,128.701,1.52449,0.0317864,1.5884,1.46143,0.391759,1.08688,101.213,0.000290312,0.00193638,0.0212749,0.0198049,7.62678,0.041172,0.0207091,1.0,13,186569.69186000022,-149475.85470248244
10-1-101951,-82.0967,126.796,-82.0973,126.796,1.40126,0.0906742,1.63699,1.17395,0.696928,1.39443,87.6396,0.000374295,0.002127,0.027817,0.022423,2.43142,0.0188656,0.0356489,0.886822,14,192213.79514376321,-143773.36246112888
10-1-101952,-82.2038,126.537,-82.2038,126.538,1.34319,0.0406888,1.42537,1.26227,0.464487,1.1292,46.7023,0.000304152,0.00231473,0.0238768,0.0217954,6.52955,0.0406187,0.0271655,1.0,13,190240.07709903375,-140960.46106583197
10-1-101953,-82.5798,126.82,-82.5798,126.82,1.21151,0.0297462,1.22948,1.18621,0.262951,1.03647,178.467,0.000396952,0.00302308,0.0275863,0.0292561,32.2275,0.118034,0.0345587,1.0,12,180373.93669852262,-135035.1693411267
10-1-101954,-82.5233,127.052,-82.5233,127.05,1.06606,0.0274702,1.11841,1.00132,0.445444,1.11693,71.3492,0.000301957,0.0028387,0.022362,0.025585,10.8438,0.0583839,0.0362382,0.766601,9,181198.814706366,-136801.11041574558
10-1-101955,-82.5104,128.087,-82.5104,128.088,1.21052,0.0236153,1.24555,1.16935,0.344402,1.06516,25.3013,0.000345928,0.00256947,0.0259274,0.0260958,14.6634,0.0781006,0.0325064,1.0,12,179007.38700599654,-140294.1456990184
10-1-101957,-82.3569,127.603,-82.3569,127.603,1.29681,0.0509798,1.37813,1.21384,0.473513,1.13535,14.0734,0.000392676,0.00308282,0.0321603,0.0280193,8.32776,0.0537774,0.0372666,1.0,15,183889.90075169626,-141629.62719246247
10-1-101958,-82.4396,128.526,-82.4397,128.525,1.05285,0.00926201,1.05977,1.04014,0.191615,1.01888,164.581,0.000264493,0.00190657,0.0128594,0.021699,43.7379,0.121326,0.0245896,0.71472,9,179614.04323630125,-143004.5859637078
10-1-101959,-82.4178,128.613,-82.4178,128.613,1.18588,0.0161888,1.20531,1.15975,0.272329,1.03928,113.534,0.000277958,0.00230682,0.0215648,0.0246456,20.4537,0.0944419,0.0288707,0.804185,10,179915.4841504891,-143691.491897108
10-1-101961,-82.3432,128.809,-82.3431,128.81,1.23137,0.0185509,1.24915,1.20978,0.249096,1.03255,136.775,0.000255482,0.00218225,0.0213236,0.0223956,21.0086,0.0948183,0.026001,0.638603,11,181193.43750518674,-145730.13088209624
10-1-101962,-82.2976,128.965,-82.2979,128.958,1.54148,0.0456847,1.64576,1.38833,0.537001,1.18542,94.4896,0.000241416,0.00192229,0.0175354,0.020428,3.08154,0.0240745,0.0215353,0.778891,12,181875.95408286943,-147096.3779116752
10-1-101964,-82.5888,129.857,-82.5885,129.859,1.44215,0.0242809,1.4893,1.37197,0.389045,1.08552,161.256,0.000192706,0.00149743,0.0117463,0.0153202,5.89919,0.0298216,0.0148403,0.771584,12,172755.95288119235,-144226.24221536098
10-1-101965,-82.4837,130.536,-82.4832,130.541,1.15545,0.0134252,1.23461,1.13745,0.388856,1.08542,30.6779,0.000356199,0.00272089,0.0326286,0.0085313,7.09303,0.0599653,0.0298186,0.661011,9,173467.07327789033,-148343.4757117113
10-1-101967,-82.4526,131.193,-82.4531,131.187,1.78599,0.0767268,1.98109,1.62728,0.570347,1.21743,23.4674,0.000488494,0.00442843,0.0479451,0.0348376,4.60819,0.0382236,0.0393369,0.861019,17,172467.39940928304,-150946.57952284443
10-1-101968,-82.3651,131.309,-82.365,131.31,1.06027,0.0160641,1.08402,1.04011,0.281744,1.04222,31.6266,0.000280044,0.00246661,0.0258634,0.0202492,22.8403,0.100621,0.032094,0.808606,10,174163.26344470994,-153054.6442450767
10-1-101969,-82.4354,130.641,-82.4348,130.654,2.10333,0.123265,2.45974,1.83978,0.663746,1.33697,14.182,0.000427848,0.0043659,0.0452786,0.028203,2.51275,0.0201906,0.0320273,0.842287,19,174311.11462875034,-149619.19498740087
10-1-101970,-82.1421,129.663,-82.1422,129.666,1.18924,0.0424929,1.29121,1.09645,0.528126,1.17763,34.1536,0.000273084,0.00237859,0.0244579,0.0195915,5.2879,0.0355534,0.0306649,1.0,11,183717.1798348163,-152324.636115478
10-1-101971,-82.0987,129.781,-82.0987,129.78,1.11114,0.0252618,1.11856,1.1006,0.178516,1.01633,157.661,0.000352208,0.00261846,0.0255315,0.0258576,71.7416,0.177644,0.0332909,1.0,10,184419.2428286154,-153548.7407809944
10-1-101972,-82.0986,130.455,-82.0981,130.462,1.31414,0.0664051,1.53739,1.1317,0.676856,1.35848,39.7973,0.00017489,0.0014484,0.0175823,0.0118833,1.32193,0.0124294,0.0210916,0.853685,12,182602.56943425903,-155709.46301578975
10-1-101973,-82.0844,130.788,-82.0844,130.787,1.36371,0.0442181,1.44183,1.27861,0.462159,1.12765,7.3787,0.00053356,0.00437554,0.0409408,0.0375646,12.8885,0.069525,0.0460743,1.0,11,182022.08781763088,-157050.7367501352
10-1-101974,-82.1569,130.813,-82.1569,130.814,1.34717,0.0386528,1.45884,1.24064,0.526089,1.17588,26.6075,0.000119584,0.00103619,0.0101603,0.00877827,2.12443,0.0136487,0.0116744,0.844557,14,180281.76801801147,-155686.44338074065
10-1-101976,-82.1445,131.029,-82.1449,131.028,1.57569,0.046465,1.67886,1.49028,0.460468,1.12654,54.2464,0.000387854,0.00553703,0.0396767,0.0297523,10.8952,0.0529405,0.0348516,0.728731,11,179978.55242462558,-156612.97150443355
